thinness_combined,log_gdp,log_population,gdp_expenditure,schooling,dum_Developing,dum_Developed,lifeexpectancy,gdp,totalexpenditure,avg_bmi
1.9,8.13002310414829,12.497663319437494,18128.64852,10.9,True,False,72.7,3394.878,5.34,42.5
1.95,5.819709566892353,14.792657037884316,1957.2391019999998,11.4,True,False,72.6,336.8742,5.81,41.6
1.9500000000000002,10.44796468015845,11.753051985804756,,15.3,False,True,83.7,34474.13736,,29.0
1.85,8.267759952303205,11.754113235742224,4792.3401573,15.3,False,True,83.5,3896.21151,1.23,28.6
1.85,8.401658305276907,11.755440177963695,5568.059325,15.3,False,True,83.5,4454.44746,1.25,28.2
1.7999999999999998,8.489508821228782,11.756882896797565,5690.267680499999,15.3,False,True,83.3,4863.47665,1.17,27.8
1.75,10.782450122467651,11.75848000355601,81885.595359,15.1,False,True,82.5,48167.99727,1.7,27.4
1.75,8.402382920463056,7.160069207596127,42704.5398162,15.1,False,True,83.0,4457.67639,9.58,26.9
1.7000000000000002,8.48780055720802,9.46086560003161,46172.7203364,15.0,False,True,83.0,4855.17564,9.51,26.4
1.65,10.579979236420144,9.462110252078716,338317.959102,15.0,False,True,82.7,39339.29757,8.6,25.9
1.65,10.470936252391047,7.155396301896734,291020.6345475,15.0,False,True,82.6,35275.22843,8.25,25.4
1.6,10.475426778595171,11.758644266893974,290204.3695824,14.9,False,True,82.4,35433.98896,8.19,24.9
1.6,10.524538355981557,11.758010530999794,304440.3666114,14.9,False,True,82.0,37217.64873,8.18,24.4
1.5499999999999998,10.53711618650909,11.757916610034217,312816.39542200003,14.8,False,True,82.1,37688.72234,8.3,23.8
1.5499999999999998,8.157198228021306,11.757579987451491,27907.1936,14.8,False,True,81.9,3488.3992,8.0,23.4
1.5499999999999998,10.382492900716269,11.755440177963695,253471.43988999998,14.7,False,True,81.8,32289.3554,7.85,22.9
1.5499999999999998,10.429589860481386,11.753114906092637,262310.10871,14.6,False,True,81.5,33846.46564,7.75,22.5
1.5,10.559257008595406,11.750705380217427,290149.63464,14.5,False,True,81.1,38532.488,7.53,22.2
4.0,6.208575438465079,13.727697405092792,,13.1,True,False,74.1,496.99275,,65.6
3.9,6.146217367041066,11.39567228891345,3478.7607375,13.1,True,False,74.0,466.94775,7.45,64.8
3.9,8.292264840794903,15.945343837751901,28868.429639100003,13.1,True,False,73.9,3992.86717,7.23,64.0
3.9,5.960369083131322,15.894023293437138,3102.025688,12.9,True,False,73.7,387.753211,8.0,63.2
3.8499999999999996,5.9592619264313935,15.840356384578921,3249.64957655,13.1,True,False,73.6,387.324145,8.39,62.4
3.8,8.2104486456867,13.48455766172252,30978.802955000003,13.2,True,False,73.4,3679.19275,8.42,61.7
3.8,8.158269893250923,15.735533652796311,33315.011783999995,13.6,True,False,73.3,3492.1396,9.54,6.9
3.8,8.127314969193584,15.685745661493673,29726.416586999996,13.6,True,False,73.1,3385.69665,8.78,6.1
3.8,7.924022935357772,15.63896102071702,23069.910558999996,13.6,True,False,73.0,2762.86354,8.35,59.3
3.8499999999999996,7.8388751141902455,15.596248175799351,22328.671200000004,13.7,True,False,72.8,2537.349,8.8,58.6
3.8499999999999996,5.410921995146378,15.558449287555472,1987.6802856000002,13.8,True,False,72.4,223.83787,8.88,57.8
3.8499999999999996,5.566269382720298,15.52670961608905,2483.840379,13.5,True,False,72.5,261.456882,9.5,57.0
3.9,7.543916128424464,15.501311925608187,17286.3077523,13.2,True,False,72.3,1889.213962,9.15,56.3
3.9,7.502345620739534,15.48085383283055,17542.95146032,13.0,True,False,72.1,1812.288374,9.68,55.5
3.95,7.454873814840917,15.462914935773197,17109.832410000003,12.7,True,False,71.9,1728.2659,9.9,54.8
4.0,7.413300539737057,10.845699410361682,15998.6313204,12.6,True,False,71.7,1657.889256,9.65,54.0
2.45,5.075059433692508,16.680229750996617,,15.0,True,False,72.0,159.9817,,53.1
2.45,7.159731240623813,16.665593975217917,5609.423879600001,15.0,True,False,69.9,1286.56511,4.36,52.3
2.45,7.23695549558578,14.366676460243992,5976.38123,15.0,True,False,69.5,1389.8561,4.3,51.4
2.45,9.424418138566923,16.63637889739989,53512.6600224,14.7,True,False,69.1,12387.18982,4.32,5.6
2.4,9.36172358761888,12.017125185843827,53518.351411999996,14.4,True,False,68.5,11634.42422,4.6,49.9
2.4,4.581389370584295,16.607998777808156,431.61287624,14.5,True,False,67.8,97.649972,4.42,49.2
2.4,8.877002069449482,12.039256259887084,29592.596075,14.6,True,False,67.8,7165.2775,4.13,48.5
2.45,9.049416011066144,9.65975856761281,31074.51095425,14.6,True,False,66.6,8513.564645,3.65,47.9
2.45,8.820465324427474,16.555330190499465,21600.81320243,14.7,True,False,65.3,6771.414797,3.19,47.3
2.45,8.573871334944862,11.943954350809644,19737.5771745,14.3,True,False,65.0,5291.57565,3.73,46.8
2.45,8.235169468799775,14.23074710303726,17725.011097900002,13.9,True,False,64.6,3771.278957,4.7,46.3
2.55,7.963560371629133,14.229595078643358,11353.43874945,13.5,True,False,64.7,2874.288291,3.95,45.8
2.55,5.591448280811928,11.917843756935026,992.0575309,13.1,True,False,64.4,268.123657,3.7,45.3
2.6,7.413555170887847,16.514112800669807,5986.5043706,12.7,True,False,64.7,1658.31146,3.61,44.8
2.6500000000000004,5.010146848159292,16.514071545215863,520.24582597,12.3,True,False,64.4,149.926751,3.47,44.4
2.7,7.114735301442,16.515772240479087,5116.62528,12.1,True,False,63.9,1229.958,4.16,43.9
7.699999999999999,7.207838715653137,17.670672354794384,,11.1,True,False,63.4,1349.97144,,22.0
7.75,7.197170199185655,13.04423966062275,7639.893975999999,11.1,True,False,62.9,1335.6458,5.72,21.3
7.800000000000001,7.114049512852307,17.618317825907585,6846.169424860001,11.1,True,False,62.6,1229.114798,5.57,2.7
7.9,7.052079147755914,17.591636609318055,6342.367518,11.1,True,False,62.1,1155.2582,5.49,2.1
8.0,6.895121200765468,17.56470491534857,5164.339424741001,11.1,True,False,61.2,987.4453967,5.23,19.5
8.1,6.874558027504696,15.23503464513554,3840.3704881,11.1,True,False,63.0,967.34773,3.97,18.9
8.149999999999999,4.530621753769152,12.95683757886223,387.04377084000004,10.7,True,False,59.1,92.816252,4.17,18.4
8.25,6.820997598717862,17.48287051981245,3575.90708085,10.4,True,False,57.9,916.8992515,3.9,17.9
8.350000000000001,6.73242655563732,12.87030324258197,4028.0693616,10.1,True,False,56.8,839.181117,4.8,17.3
8.45,6.54773739650266,10.532762656501662,2958.094724,9.7,True,False,55.3,697.66385,4.24,16.9
8.55,6.25344399638976,15.109768574428601,2266.3277148560005,9.6,True,False,54.1,519.7999346,4.36,16.4
8.649999999999999,6.128798228642691,15.089456433224683,1968.613883379,8.9,True,False,53.0,458.8843551,4.29,15.9
8.8,6.079217918064491,15.04335183048882,1943.259533865,8.2,True,False,52.4,436.6875357,4.45,15.5
8.9,5.981033712358805,12.713338942400913,1797.1560539939999,8.5,True,False,52.1,395.8493511,4.54,15.1
9.0,3.732330658031996,17.291242644526303,193.00678874399998,8.4,True,False,51.9,41.7763612,4.62,14.7
9.149999999999999,3.7837284639593767,14.96147801343144,205.825057776,8.4,True,False,51.9,43.9797132,4.68,14.4
0.1,7.261564648782274,9.327856705404022,,11.9,True,False,66.3,1424.483611,,77.6
0.1,7.42924943503883,9.346443454968522,2038.2967154,11.9,True,False,66.1,1684.54274,1.21,77.1
0.1,7.45261225345955,9.827416115584832,1983.0159975499998,11.9,True,False,65.8,1724.361737,1.15,76.7
0.1,7.475234637559036,9.71794080038648,2416.4272308900004,11.9,True,False,65.7,1763.815497,1.37,76.2
0.1,7.434028931350342,9.592605086913911,2403.51085334,11.9,True,False,65.5,1692.613277,1.42,75.7
0.1,7.308653374144729,9.445570584425539,2269.610952,11.9,True,False,65.3,1493.1651,1.52,75.2
0.1,7.168029006722734,7.357556200910353,15878.770125840001,11.9,True,False,65.2,1297.285141,12.24,74.6
0.15000000000000002,7.253699231231308,9.194617411510947,17284.945182,11.6,True,False,65.1,1413.3234,12.23,74.1
0.15000000000000002,7.213497440067542,11.47533781763879,18545.25600226,11.8,True,False,65.0,1357.632211,13.66,73.4
0.15000000000000002,7.048869018571947,9.151227107483676,2222.50234274,12.1,True,False,65.0,1151.555618,1.93,72.8
0.2,7.1021344060610305,11.433070239720763,1943.2906672000001,12.2,True,False,64.9,1214.556667,1.6,72.1
0.2,4.732935235164059,9.163458386076051,157.94375399999998,12.4,True,False,64.8,113.6286,1.39,71.4
0.2,4.748287362828711,11.395211176950673,1151.55727,11.6,True,False,64.7,115.3865,9.98,7.6
0.2,6.717303408578384,11.377598174972668,7521.928414,11.7,True,False,64.6,826.58554,9.1,69.7
0.2,6.599801443903403,11.360450047773263,6614.5432149,10.4,True,False,64.3,734.9492461,9.0,68.8
0.2,6.680595879181524,9.041448235493888,6469.965358807999,10.0,True,False,64.1,796.7937634,8.12,67.9
3.45,10.274203094333403,,,13.3,True,False,74.7,28975.418,,71.4
3.4,10.668873558769093,,146188.03608,13.0,True,False,74.6,42996.4812,3.4,7.8
3.3499999999999996,10.787254227001869,,123903.89273600001,13.1,True,False,74.5,48399.9581,2.56,7.2
3.3499999999999996,10.844757946529704,,131750.31343799998,13.2,True,False,74.3,51264.7134,2.57,69.5
3.25,10.784536342398916,,126463.70894400001,13.4,True,False,74.2,48268.5912,2.62,69.0
3.25,10.55835162121731,,106253.42280959999,13.5,True,False,74.0,38497.61696,2.76,68.4
3.25,10.533889592223701,,145385.497827,13.6,True,False,73.9,37567.3121,3.87,67.9
3.2,10.925434731076209,,107253.957298,13.8,True,False,73.8,55571.9986,1.93,67.5
3.1500000000000004,10.73190783612455,,97541.1691782,13.9,True,False,73.7,45793.97614,2.13,67.1
3.1500000000000004,10.662365291521683,,96114.5038125,14.1,True,False,73.6,42717.55725,2.25,66.7
3.1500000000000004,8.17449478194481,,8447.2419416,14.2,True,False,73.6,3549.26132,2.38,66.3
3.1,10.200692678927732,,74304.24472799999,14.4,True,False,73.5,26921.8278,2.76,65.9
3.1,7.728226329678183,,7337.1698403,14.1,True,False,73.4,2271.56961,3.23,65.5
3.1,9.786359166862177,,63330.3345236,13.9,True,False,73.3,17789.41981,3.56,65.0
3.1,7.4115367166226696,,5974.4330721,14.0,True,False,73.2,1654.96761,3.61,64.5
3.1500000000000004,9.819528838517014,,46157.354668299995,14.1,True,False,73.2,18389.38433,2.51,64.0
3.3499999999999996,,,,13.0,True,False,71.1,,,44.9
3.3499999999999996,,,,12.8,True,False,78.0,,6.48,43.9
3.3,,,,12.5,True,False,77.0,,6.68,43.0
3.25,,,,12.3,True,False,69.9,,6.97,42.2
3.25,,,,12.1,True,False,69.4,,6.18,41.4
3.25,,,,12.2,True,False,68.8,,6.66,4.7
3.3499999999999996,,,,12.4,True,False,68.5,,6.79,4.1
3.3499999999999996,,,,12.6,True,False,67.6,,6.7,39.5
3.3499999999999996,,,,12.6,True,False,67.2,,6.87,39.0
3.3499999999999996,,,,12.5,True,False,66.7,,6.73,38.5
3.4,,,,12.4,True,False,66.9,,5.82,38.0
3.4,,,,12.5,True,False,67.1,,5.57,37.5
3.5,,,,12.2,True,False,66.6,,5.43,37.0
3.5,,,,12.1,True,False,66.7,,5.43,36.5
3.6,,,,11.8,True,False,67.2,,4.79,36.0
3.6,,,,11.4,True,False,66.6,,4.68,35.6
8.850000000000001,,,,10.8,True,False,65.7,,,21.7
8.95,,,,10.6,True,False,65.3,,1.87,2.9
9.05,,,,10.4,True,False,64.9,,2.0,2.1
9.149999999999999,,,,10.2,True,False,64.4,,2.12,19.4
9.3,,,,9.9,True,False,64.0,,2.2,18.7
9.4,,,,9.6,True,False,63.6,,2.75,18.0
9.5,,,,9.4,True,False,63.1,,3.77,17.3
9.649999999999999,,,,9.2,True,False,62.6,,2.77,16.7
9.75,,,,9.0,True,False,62.1,,4.14,16.1
9.9,,,,9.0,True,False,61.5,,4.14,15.5
1.05,,,,8.7,True,False,61.0,,4.32,14.9
1.15,,,,8.6,True,False,64.0,,4.54,14.4
1.25,,,,8.3,True,False,59.8,,4.91,13.8
1.35,,,,8.0,True,False,59.3,,4.4,13.3
1.45,,,,8.0,True,False,58.7,,4.32,12.7
1.5,,,,8.0,True,False,58.1,,3.41,12.3
2.1500000000000004,9.52270896139,14.49735763213377,,16.0,False,True,74.6,13666.58336,,61.2
2.2,9.663015819209324,14.505543895543228,92463.80791199999,16.0,False,True,74.4,15725.1374,5.88,6.7
2.2,7.334478973571168,12.267388792893575,8687.739790799998,15.4,False,True,74.1,1532.22924,5.67,6.2
2.2,9.534078725755458,12.364438713824363,81693.07836900001,15.5,False,True,73.8,13822.8559,5.91,59.8
2.25,7.22452721121486,10.16504379833675,8373.405767,15.8,False,True,73.6,1372.68947,6.1,59.4
2.25,9.334875624024415,12.603354360830318,74186.7375285,16.0,False,True,72.8,11326.21947,6.55,58.9
2.3,9.410777986731683,14.577095989571017,83580.5167236,16.4,False,True,72.6,12219.37379,6.84,58.5
2.3499999999999996,9.701893338039296,14.59360623924693,108390.7619223,16.3,False,True,71.9,16348.53121,6.63,58.1
2.4,7.275282354949891,10.0134624057447,10253.528189999999,16.2,False,True,78.0,1444.1589,7.1,57.7
2.45,9.176574228373793,14.612277389756501,65742.23476,16.2,False,True,75.0,9667.9757,6.8,57.4
2.5,8.930460132589094,14.621450119331383,48149.190362,15.9,False,True,76.0,7558.7426,6.37,57.0
2.55,8.756495484229335,14.632255833900501,41350.299374999995,15.5,False,True,71.0,6351.8125,6.51,56.6
2.6,8.543826736738405,14.643168963456244,31579.985181000004,15.2,False,True,78.0,5134.95694,6.15,56.3
2.7,8.326601354740806,12.35092162695389,25992.4769083,14.8,False,True,73.0,4132.34927,6.29,56.0
2.8,8.181119239469153,12.36186626071401,22044.492521,14.2,False,True,69.9,3572.8513,6.17,55.7
2.8,8.11753060487144,12.374781130149497,20116.387776,13.7,False,True,71.0,3352.731296,6.0,55.4
4.9,6.741267130783079,15.58220500776714,,13.3,True,False,74.9,846.632851,,66.1
4.85,9.007178525060146,13.241530343875432,52151.738346,13.3,True,False,74.8,8161.4614,6.39,65.4
4.8,6.740856363097855,13.176116444070056,5610.87056439,13.3,True,False,74.9,846.285153,6.63,64.9
4.8,9.081136366121505,13.105510156330316,61427.747293199995,13.3,True,False,75.0,8787.94668,6.99,64.4
4.7,9.075089250035939,15.339034963256308,62192.952936,13.2,True,False,75.0,8734.9653,7.12,64.0
4.7,9.07838787783518,15.282725933241306,63011.910910059996,13.3,True,False,74.9,8763.826274,7.19,63.5
4.7,4.434012615348883,15.246576543537211,625.27507476,13.2,True,False,74.7,84.268878,7.42,63.0
4.7,6.569166867441385,12.926706093765343,6201.149103299999,13.1,True,False,74.5,712.775759,8.7,62.5
4.65,6.420436386064848,13.094922291218406,5467.0129235,12.9,True,False,74.4,614.271115,8.9,61.9
4.65,8.589078221378001,10.730619148090465,47440.5788817,13.2,True,False,74.1,5372.65899,8.83,61.4
4.65,8.58287629932688,15.198512505032417,44958.09567022,13.7,True,False,73.9,5339.441291,8.42,6.8
4.65,8.598630045585,15.167023756526303,48329.8319196,14.2,True,False,73.7,5424.22356,8.91,6.2
4.75,8.598896617794313,12.825207234002958,50458.72821000001,14.8,True,False,73.5,5425.6697,9.3,59.7
4.75,8.600908265781513,15.074777188867255,8154.8928345,15.2,True,False,73.2,5436.595223,1.5,59.1
4.800000000000001,8.566577959535604,15.027409566773148,9980.9329381,15.0,True,False,73.0,5253.122599,1.9,58.6
4.85,8.582031659440243,14.989652617075526,9922.9759194,14.9,True,False,72.7,5334.93329,1.86,57.9
5.4,5.158071654675282,14.592375990792545,,10.7,True,False,53.7,173.82893,,32.6
5.699999999999999,7.068886578065992,14.5790160107605,1903.2395266800002,10.8,True,False,52.1,1174.839214,1.62,32.0
6.0,7.086849550354875,14.56568105990626,13994.761949999998,11.1,True,False,52.1,1196.1335,11.7,31.4
6.300000000000001,7.155799031094893,12.577387895275034,14276.088240000001,11.0,True,False,52.2,1281.516,11.14,3.8
6.699999999999999,7.209624483957967,12.484332972402973,15944.6112507,11.0,True,False,52.3,1352.38433,11.79,3.2
7.1,7.067543284900309,10.10850786559065,2194.0001644000004,10.9,True,False,51.1,1173.26212,1.87,29.7
7.5,6.827777577778968,9.995565240737037,9046.7419238,10.8,True,False,49.4,923.136931,9.8,29.2
7.9,6.839935179885872,12.206037644917659,8269.69278255,10.7,True,False,47.8,934.428563,8.85,28.8
8.350000000000001,6.822668648841935,14.499761786618157,7779.125112990001,10.6,True,False,46.2,918.432717,8.47,28.3
8.75,6.819771524659592,14.491339642223194,6520.32336848,10.7,True,False,45.3,915.775754,7.12,27.9
9.25,6.76035247802425,14.483105544099216,5436.56176434,10.7,True,False,44.5,862.9463118,6.3,27.4
9.7,6.661233823519551,14.47496030394626,5439.341571456,10.7,True,False,44.8,781.5145936,6.96,26.9
1.15,4.15318373224415,12.16471404873133,453.72666927,10.5,True,False,45.5,63.636279,7.13,26.4
1.6,3.868989191638076,12.166874332126016,330.94719449999997,10.4,True,False,46.4,47.89395,6.91,25.9
11.1,6.081806003224211,14.449944881869676,3296.77845552,10.3,True,False,47.8,437.819184,7.53,25.4
11.55,6.162935337520014,14.440753024778829,3285.752930192,9.6,True,False,49.3,474.8197876,6.92,24.9
6.45,6.114538383981285,15.319503728971435,,9.9,True,False,61.4,452.38717,,27.3
6.6,6.127884331123475,12.993932099911554,641.85124276,9.9,True,False,58.1,458.4651734,1.4,26.7
6.75,6.118366376787472,15.270932348184502,4200.6305683,9.8,True,False,61.1,454.1222236,9.25,26.1
6.95,6.029150328047611,15.246195658053965,494.28073002,9.6,True,False,67.0,415.361958,1.19,25.6
7.1,5.939354032044455,10.761449774510156,4263.91401709,9.5,True,False,62.0,379.689583,11.23,25.0
7.300000000000001,5.791261983721577,15.188751340635102,3886.5462638999998,9.6,True,False,59.7,327.42597,11.87,24.5
7.5,3.5165327130219084,15.153540716572646,484.47519549,9.7,True,False,59.2,33.667491,14.39,24.0
7.65,5.449394699909095,15.113791130757214,2751.8628956000002,9.8,True,False,58.6,232.61732,11.83,23.4
7.85,3.062143845685825,15.071961574385416,26.502928208,9.9,True,False,57.9,21.3733292,1.24,22.9
8.1,5.186983434397429,15.03215414776464,339.96318099999996,10.0,True,False,56.7,178.92799,1.9,22.4
8.3,5.127815208652408,12.695029889802363,1416.6453336000002,10.1,True,False,55.3,168.648254,8.4,22.0
8.5,5.006930137807692,14.971263445498831,1310.634885473,10.2,True,False,54.0,149.4452549,8.77,21.5
8.7,4.8940604133267565,14.952135458530256,459.22114192,10.3,True,False,50.0,133.494518,3.44,21.1
8.850000000000001,5.177759661930527,12.801780631541414,962.6585654099999,10.4,True,False,56.0,177.285187,5.43,2.7
9.0,5.1600981305642115,14.911162469035471,1116.5037181930002,10.5,True,False,51.5,174.1815473,6.41,2.4
9.2,5.211751340011534,14.874869759621742,1083.982644681,8.7,True,False,51.9,183.4149991,5.91,2.2
5.65,,,,13.4,True,False,72.7,,,64.8
5.6,,,,13.4,True,False,72.4,,4.97,63.8
5.6,,,,13.4,True,False,72.9,,4.33,62.8
5.5,,,,13.7,True,False,72.9,,4.3,61.8
5.5,6.332479012883787,,2683.36080018,14.0,True,False,71.3,562.549434,4.77,6.9
5.5,7.100490895723964,,4243.967595,14.3,True,False,72.8,1212.56217,3.5,59.9
5.5,7.167788775472872,,4098.4363548,14.6,True,False,72.7,1296.97353,3.16,59.0
5.45,9.574739462737389,,34551.5676,14.8,True,False,72.6,14396.4865,2.4,58.2
5.45,7.037525390599541,,2994.4301843000003,15.1,True,False,72.5,1138.56661,2.63,57.4
5.45,9.142595384201238,,23455.91867018,15.4,True,False,72.2,9344.987518,2.51,56.7
5.45,9.008390838716105,,22144.39007421,15.7,True,False,71.9,8171.361651,2.71,56.0
5.45,6.374746075701472,,2030.453944,15.9,True,False,71.5,586.8364,3.46,55.3
5.5,8.45040521521729,,21514.050637999997,16.0,True,False,71.3,4676.96753,4.6,54.6
5.5,5.928105697883808,,1715.77285566,15.8,True,False,71.1,375.442638,4.57,54.0
5.55,8.743464841922766,,28840.073657999998,15.7,True,False,71.0,6269.58123,4.6,53.4
5.6,8.874256049266638,,24366.593164539998,15.5,True,False,78.0,7145.628494,3.41,52.8
2.6,9.564682594334315,10.29184041103433,,16.5,False,True,73.6,14252.42853,,62.4
2.6500000000000004,9.714441721801055,14.891320504687561,108435.0626045,16.5,False,True,73.4,16554.97139,6.55,61.9
2.7,9.662232457936815,14.899918778118264,103547.5085784,16.4,False,True,73.0,15712.82376,6.59,61.4
2.7,9.57093613943083,14.910038851800074,95660.04612,16.5,False,True,73.0,14341.836,6.67,6.9
2.75,9.572044225028014,12.70111943567314,98494.07437940002,16.7,False,True,72.8,14357.73679,6.86,6.5
2.8,9.391400180600597,12.892401634962106,94680.46170300001,16.8,False,True,72.4,11984.86857,7.9,6.0
2.8499999999999996,9.379018554770019,14.967004944869064,89135.556489,16.6,False,True,72.2,11837.3913,7.53,59.7
2.9,9.613240070901035,14.978108402412788,98895.9656698,16.5,False,True,71.1,14961.56818,6.61,59.3
2.95,9.41718504325668,14.988393234167441,76493.03347699999,16.4,False,True,72.0,12297.91535,6.22,59.0
3.0,6.829407228232742,12.69771239177074,5732.7837976,16.4,False,True,76.0,924.642548,6.2,58.7
3.05,8.969944209060396,15.01623649692304,45842.239707,16.2,False,True,78.0,7863.1629,5.83,58.4
3.1,6.517622524309014,12.73013527232816,3838.4028786599997,16.3,False,True,71.6,676.966998,5.67,58.1
3.2,6.319932817639333,15.043750420930708,3588.76042174,15.8,False,True,71.6,555.535669,6.46,57.8
3.3,8.33013754922213,12.749463228129466,26540.7227392,15.3,False,True,71.4,4146.987928,6.4,57.5
3.3,5.8668853551214175,12.759434633444675,2210.70232962,14.7,False,True,71.2,353.147337,6.26,57.2
3.4,8.100875822968762,15.068140946242702,21300.9114266,14.0,False,True,71.6,3297.35471,6.46,56.9
0.95,7.089928741477339,10.950174768339318,,13.9,False,True,82.0,1199.8223,,61.3
0.95,11.688329331288507,13.22909714971347,827058.8280920001,13.9,False,True,81.7,119172.7418,6.94,6.9
0.9,11.641774600417207,10.90294226967102,807638.135,13.9,False,True,81.4,113751.85,7.1,6.5
0.9,9.726101953833258,10.895738825212828,120258.79647999999,13.9,False,True,81.1,16749.136,7.18,6.1
0.9,11.659287984225704,13.158400181139255,849689.9751800001,13.9,False,True,88.0,115761.577,7.34,59.6
0.9,9.613493542949405,10.949981645275436,114933.97248,13.7,False,True,86.0,14965.361,7.68,59.2
0.9,9.487871292886672,13.117919518071346,107041.20802299998,13.5,False,True,83.0,13198.6693,8.11,58.8
0.9,11.646527983940212,10.796816672772936,838916.809822,13.5,False,True,80.0,114293.8433,7.34,58.4
0.9,7.389250624792919,13.081526799444402,11005.75104,13.5,False,True,79.7,1618.4928,6.8,57.9
0.9,11.404668666910595,13.066082930979347,695482.765675,13.5,False,True,79.4,89739.7117,7.75,57.5
0.95,9.02276862622837,13.050132411801899,65903.0864595,13.5,False,True,78.8,8289.69641,7.95,57.0
0.95,11.23474942402521,10.734111457653192,620874.08476,13.5,False,True,78.7,75716.3518,8.2,56.4
0.95,11.088978901523737,10.718033446526634,501969.940251,13.6,False,True,78.6,65445.8853,7.67,55.8
0.95,8.574261596205494,13.008466530724217,43778.4123105,13.5,False,True,78.3,5293.64115,8.27,55.2
1.0,10.782687414330143,12.997989922564571,356527.7709,13.4,False,True,78.0,48179.4285,7.4,54.6
1.0,10.794173163155488,8.38091517312361,364545.2462652,13.5,False,True,77.8,48735.99549,7.48,54.0
7.1,3.7342732643402465,14.700718382738907,,10.3,True,False,65.5,41.8575951,,2.5
7.15,6.114706417511073,14.673740304097096,1538.37485484,10.3,True,False,65.1,452.4631926,3.4,2.0
7.25,6.1349667078768295,16.94931404106202,1916.1534463000003,10.3,True,False,64.7,461.723722,4.15,19.5
7.35,6.095736945981403,16.92218353393376,1536.105406,10.2,True,False,64.3,443.9611,3.46,19.0
7.45,6.120217116825722,16.8948460698957,1929.04508736,10.2,True,False,63.8,454.963464,4.24,18.5
7.55,6.022816258117904,14.564642908827498,2005.9131972600003,10.2,True,False,63.3,412.739341,4.86,18.0
7.65,6.0299381605787055,14.759074375021774,1953.7398162200002,9.7,True,False,62.8,415.6893226,4.7,17.6
7.75,3.8656283038458814,16.81106626593148,214.799643,9.4,True,False,62.3,47.733254,4.5,17.1
7.85,5.9344927732614705,16.782510122467762,1881.6844981440004,9.1,True,False,61.9,377.8482928,4.98,16.7
7.95,5.677292845314635,14.451170564766297,1492.9245337300001,9.0,True,False,61.4,292.157443,5.11,16.3
8.05,5.616115329970656,16.72441638288288,1456.5445319,8.9,True,False,69.0,274.819723,5.3,15.8
8.149999999999999,5.501762522541726,14.393806214286375,1198.654343364,8.7,True,False,64.0,245.1235876,4.89,15.4
8.3,5.7582703332356715,16.66501060945642,1523.8075021649997,8.5,True,False,59.9,316.7998965,4.81,15.0
8.45,5.569435313573527,16.634810916683048,1387.492665449,8.3,True,False,59.3,262.2859481,5.29,14.7
8.55,5.62961815424828,14.302206590613553,1440.1331344399998,8.2,True,False,58.7,278.555732,5.17,14.3
8.649999999999999,5.505086217226303,14.270835733881274,1426.4500222,8.0,True,False,57.9,245.939659,5.8,13.9
6.300000000000001,5.893458985122605,14.379327224127733,,10.8,True,False,58.3,362.6575444,,19.6
6.4,5.871343958032404,14.385833391786239,4036.7750076180005,10.7,True,False,57.6,354.7253961,11.38,19.2
6.45,5.807909246565097,16.623535618075955,652.52778444,10.7,True,False,56.7,332.922339,1.96,18.8
6.55,5.925642055366163,12.041993676273501,4718.937132,10.7,True,False,55.3,374.51882,12.6,18.4
6.65,6.238569616511021,16.56455029155147,5976.50401317,10.6,True,False,54.1,512.125451,11.67,18.0
6.75,6.128762967067307,14.232110114063959,688.3022616,10.2,True,False,52.9,458.8681744,1.5,17.6
6.85,3.755087651659487,14.201767022333092,50.430799525999994,9.9,True,False,51.5,42.7379657,1.18,17.3
6.95,5.921156555872879,16.473756460836896,633.8325526,9.6,True,False,50.0,372.842678,1.7,16.9
7.05,3.472672023452437,14.1411883146816,299.993592094,9.7,True,False,48.5,32.2227274,9.31,16.6
7.199999999999999,5.6960765975013405,16.41294661538863,2676.297118689,9.6,True,False,47.1,297.6971211,8.99,16.2
7.300000000000001,3.345240041538428,14.10796447702483,232.61255043999998,9.7,True,False,46.0,28.3673842,8.2,15.9
7.45,5.613951232490315,14.052665884260588,2144.444421908,10.0,True,False,45.1,274.2256294,7.82,15.5
7.55,3.263945438269025,16.328088063896057,166.06848294999998,10.3,True,False,44.6,26.152517,6.35,15.2
7.65,3.40052708039378,14.00919316624857,144.503106914,10.4,True,False,44.0,29.9798977,4.82,14.8
7.800000000000001,4.988809090710325,16.2747457474968,836.5407762899999,10.1,True,False,43.5,146.7615397,5.7,14.4
7.95,5.032132479588598,16.24703155046079,1026.83856424,10.7,True,False,43.1,153.2594872,6.7,14.1
7.4,9.174054395300058,15.130081985079814,,13.1,True,False,75.0,9643.644683,,4.6
7.5,9.322236058709565,12.684840878179573,46637.1211647,13.0,True,False,74.8,11183.96191,4.17,39.5
7.699999999999999,7.540238247566967,14.906333924917336,7905.569364000001,12.9,True,False,74.6,1882.27842,4.2,38.5
7.800000000000001,7.484085687527589,14.88622256162381,7295.935280999999,12.9,True,False,74.5,1779.49641,4.1,37.4
7.9,4.97760370871772,17.170144773854233,564.540918,13.0,True,False,74.3,145.1262,3.89,36.3
8.1,6.878694049540713,17.151717369663515,3875.71437813,12.8,True,False,74.1,971.356987,3.99,35.3
8.25,8.899286553655372,14.832689700524977,29087.17540695,12.6,True,False,74.0,7326.744435,3.97,34.4
